Geographic_area,Indicator,Service_Type,Residence,Time_period,Observation_Value,ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level,Residence_type,Service_type,Service_level,country_name,indicator_name,value,year
,,,,,,,,,,,,,,,,,Sudan,"Survival to age 65, female (% of cohort)",69.5758718,2018.0
,,,,,,,,,,,,,,,,,Sudan,Terms of trade adjustment (constant LCU),883476740.5,2018.0
,,,,,,,,,,,,,,,,,Sudan,Adults (ages 15-49) newly infected with HIV,2900.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Arable land (hectares per person),0.474220897,2018.0
,,,,,,,,,,,,,,,,,Sudan,Claims on other sectors of the domestic economy (annual growth as % of broad money),34.24976656,2018.0
,,,,,,,,,,,,,,,,,Sudan,Final consumption expenditure (constant LCU),22158448500.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Probability of dying among adolescents ages 15-19 years (per 1,000)",11.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Time to import, documentary compliance (hours)",132.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Transport services (% of service exports, BoP)",27.09397037,2018.0
,,,,,,,,,,,,,,,,,Sudan,Adjusted savings: mineral depletion (% of GNI),0.0001411164243,2018.0
,,,,,,,,,,,,,,,,,Sudan,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),28150.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Arms imports (SIPRI trend indicator values),34000000.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Gross savings (current US$),9907615247.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Households and NPISHs Final consumption expenditure (constant LCU),19296183500.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"International tourism, receipts (current US$)",1043000000.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Land area (sq. km),1849233.715,2018.0
,,,,,,,,,,,,,,,,,Sudan,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),3.7634204,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Mortality rate, under-5, male (per 1,000 live births)",65.1,2018.0
,,,,,,,,,,,,,,,,,Sudan,Net primary income (Net income from abroad) (current US$),-1812341932.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Population in urban agglomerations of more than 1 million (% of total population),13.23893823,2018.0
,,,,,,,,,,,,,,,,,Sudan,Surface area (sq. km),1854105.405,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Unemployment, female (% of female labor force) (modeled ILO estimate)",28.63299942,2018.0
,,,,,,,,,,,,,,,,,Sudan,Adjusted savings: natural resources depletion (% of GNI),0.8791902676,2018.0
,,,,,,,,,,,,,,,,,Sudan,Gross capital formation (% of GDP),36.71006393,2018.0
,,,,,,,,,,,,,,,,,Sudan,Gross national expenditure (constant LCU),22295921600.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Imports of goods and services (annual % growth),2.4000028,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Industry (including construction), value added (current LCU)",273405881500.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Population ages 15-64 (% of total population),55.91004761,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 15-64, female",11771161.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Transport services (% of service imports, BoP)",66.99227897,2018.0
,,,,,,,,,,,,,,,,,Sudan,Fixed broadband subscriptions (per 100 people),0.075002034,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 60-64, female (% of female population)",2.030129558,2018.0
,,,,,,,,,,,,,,,,,Sudan,Commercial service imports (current US$),1062981731.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Container port traffic (TEU: 20 foot equivalent units),451712.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Labor tax and contributions (% of commercial profits),19.2,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population, total",41801532.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Suicide mortality rate, male (per 100,000 male population)",4.9,2018.0
,,,,,,,,,,,,,,,,,Sudan,CO2 emissions (kg per PPP $ of GDP),0.107993422,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Cost of business start-up procedures, male (% of GNI per capita)",20.9,2018.0
,,,,,,,,,,,,,,,,,Sudan,GDP per capita (current US$),740.746767,2018.0
,,,,,,,,,,,,,,,,,Sudan,Import volume index (2000 = 100),350.5166461,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",18.64699936,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net bilateral aid flows from DAC donors, Portugal (current US$)",230000.0042,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net primary income (BoP, current US$)",-1812341932.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 05-09, female (% of female population)",13.27425054,2018.0
,,,,,,,,,,,,,,,,,Sudan,Population in the largest city (% of urban population),38.2164366,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",35.95999908,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Computer, communications and other services (% of commercial service exports)",2.037561208,2018.0
,,,,,,,,,,,,,,,,,Sudan,Domestic credit to private sector by banks (% of GDP),9.354756033,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",18.42900085,2018.0
,,,,,,,,,,,,,,,,,Sudan,Exports of goods and services (constant LCU),162498400.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,GNI: linked series (current LCU),1238960329500.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",30.34,2018.0
,,,,,,,,,,,,,,,,,Sudan,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),11.58189776,2018.0
,,,,,,,,,,,,,,,,,Sudan,Methodology assessment of statistical capacity (scale 0 - 100),50.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Number of neonatal deaths,37478.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population, female",20920586.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Start-up procedures to register a business, male (number)",9.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Adjusted net national income (current US$),26511727444.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Adjusted savings: net forest depletion (% of GNI),0.4138477995,2018.0
,,,,,,,,,,,,,,,,,Sudan,GNI per capita (current LCU),29639.11298,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Goods exports (BoP, current US$)",3484681534.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Gross capital formation (constant LCU),137473100.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Gross value added at basic prices (GVA) (constant LCU),21030470900.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Net barter terms of trade index (2000 = 100),188.8592102,2018.0
,,,,,,,,,,,,,,,,,Sudan,Net secondary income (Net current transfers from abroad) (current LCU),15957438100.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),940.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Primary government expenditures as a proportion of original approved budget (%),122.4349302,2018.0
,,,,,,,,,,,,,,,,,Sudan,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),42.48903836,2018.0
,,,,,,,,,,,,,,,,,Sudan,Broad money (% of GDP),32.73487351,2018.0
,,,,,,,,,,,,,,,,,Sudan,CO2 emissions (kg per 2017 PPP $ of GDP),0.1105863237,2018.0
,,,,,,,,,,,,,,,,,Sudan,"External health expenditure per capita, PPP (current international $)",15.60215976,2018.0
,,,,,,,,,,,,,,,,,Sudan,Insurance and financial services (% of commercial service imports),6.744776435,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 10-14, female (% of female population)",12.13310182,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 70-74, male (% of male population)",0.9394066725,2018.0
,,,,,,,,,,,,,,,,,Sudan,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),15.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",27.93099976,2018.0
,,,,,,,,,,,,,,,,,Sudan,Adjusted net national income per capita (current US$),634.2286078,2018.0
,,,,,,,,,,,,,,,,,Sudan,Agricultural land (sq. km),681861.6,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Time to export, border compliance (hours)",180.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Women Business and the Law Index Score (scale 1-100),29.375,2018.0
,,,,,,,,,,,,,,,,,Sudan,Adjusted net national income (annual % growth),-14.24477665,2018.0
,,,,,,,,,,,,,,,,,Sudan,Final consumption expenditure (current LCU),833843150000.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Prevalence of moderate or severe food insecurity in the population (%),48.9,2018.0
,,,,,,,,,,,,,,,,,Sudan,Adjusted savings: particulate emission damage (current US$),661719271.3,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Adolescents out of school, female (% of female lower secondary school age)",35.4924202,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Human capital index (HCI), female, lower bound (scale 0-1)",0.368335247,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Incidence of malaria (per 1,000 population at risk)",46.75192287,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Industry (including construction), value added (annual % growth)",-1.900000049,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Literacy rate, adult female (% of females ages 15 and above)",56.06322861,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",1.9,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net bilateral aid flows from DAC donors, Sweden (current US$)",38479999.54,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 0-14, male",8584824.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Prevalence of HIV, male (% ages 15-24)",0.1,2018.0
,,,,,,,,,,,,,,,,,Sudan,Public and publicly guaranteed debt service (% of GNI),0.7154723262,2018.0
,,,,,,,,,,,,,,,,,Sudan,"School enrollment, primary (% gross)",78.95290375,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Service imports (BoP, current US$)",1172241043.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Exports of goods and services (BoP, current US$)",4995707338.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Households and NPISHs Final consumption expenditure, PPP (current international $)",61935634695.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Inflation, consumer prices (annual %)",63.29250735,2018.0
,,,,,,,,,,,,,,,,,Sudan,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),0.4835592813,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net official flows from UN agencies, IFAD (current US$)",5503250.122,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Plant species (higher), threatened",17.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 15-64, male (% of male population)",55.55348881,2018.0
,,,,,,,,,,,,,,,,,Sudan,Procedures to build a warehouse (number),16.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Domestic general government health expenditure (% of general government expenditure),5.82834291,2018.0
,,,,,,,,,,,,,,,,,Sudan,GDP growth (annual %),-2.68093055,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",41000.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Mortality caused by road traffic injury (per 100,000 population)",26.1,2018.0
,,,,,,,,,,,,,,,,,Sudan,Adjusted savings: carbon dioxide damage (% of GNI),2.40109286,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",40.51699829,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Industrial design applications, nonresident, by count",47.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Industry (including construction), value added (current US$)",6433079565.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Lower secondary completion rate, female (% of relevant age group)",50.37677002,2018.0
,,,,,,,,,,,,,,,,,Sudan,Net foreign assets (current LCU),-222529391129.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Out-of-pocket expenditure (% of current health expenditure),66.95339966,2018.0
,,,,,,,,,,,,,,,,,Sudan,Rural population (% of total population),65.358,2018.0
,,,,,,,,,,,,,,,,,Sudan,Marine protected areas (% of territorial waters),15.96435524,2018.0
,,,,,,,,,,,,,,,,,Sudan,Military expenditure (current LCU),24227700000.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Out-of-pocket expenditure per capita, PPP (current international $)",135.5221253,2018.0
,,,,,,,,,,,,,,,,,Sudan,"School enrollment, primary, private (% of total primary)",8.483570099,2018.0
,,,,,,,,,,,,,,,,,Sudan,Source data assessment of statistical capacity (scale 0 - 100),70.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Travel services (% of service exports, BoP)",69.05750124,2018.0
,,,,,,,,,,,,,,,,,Sudan,Urban population,14480887.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Children (ages 0-14) newly infected with HIV,650.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Import value index (2000 = 100),505.5761577,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net bilateral aid flows from DAC donors, Norway (current US$)",13289999.96,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 60-64, male (% of male population)",1.87493421,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Primary income receipts (BoP, current US$)",127113801.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Total fisheries production (metric tons),51041.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Trademark applications, direct resident",1780.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Travel services (% of commercial service exports),70.22965723,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Age dependency ratio, old (% of working-age population)",6.405218444,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Fertility rate, total (births per woman)",4.407,2018.0
,,,,,,,,,,,,,,,,,Sudan,"People using at least basic sanitation services, rural (% of rural population)",24.2340969,2018.0
,,,,,,,,,,,,,,,,,Sudan,"GDP per capita, PPP (current international $)",4474.678815,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",49.71,2018.0
,,,,,,,,,,,,,,,,,Sudan,Methane emissions (kt of CO2 equivalent),58850.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net bilateral aid flows from DAC donors, Hungary (current US$)",90000.00358,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Patent applications, nonresidents",31.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 70-74, female (% of female population)",1.065271307,2018.0
,,,,,,,,,,,,,,,,,Sudan,Secure Internet servers,193.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Adjusted savings: carbon dioxide damage (current US$),778586416.2,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Agriculture, forestry, and fishing, value added (constant LCU)",6853834200.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Current account balance (% of GDP),-15.10931745,2018.0
,,,,,,,,,,,,,,,,,Sudan,Gross fixed capital formation (constant 2015 US$),9190126403.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Gross savings (current LCU),421073647983.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"International tourism, receipts for travel items (current US$)",1043000000.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Literacy rate, youth male (% of males ages 15-24)",72.51000214,2018.0
,,,,,,,,,,,,,,,,,Sudan,Merchandise exports to high-income economies (% of total merchandise exports),70.07299641,2018.0
,,,,,,,,,,,,,,,,,Sudan,Mineral rents (% of GDP),0.0001694346837,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 30-34, female (% of female population)",6.399094175,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 35-39, female (% of female population)",5.608375406,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Access to electricity, urban (% of urban population)",80.58518982,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",53.47999954,2018.0
,,,,,,,,,,,,,,,,,Sudan,Households and NPISHs Final consumption expenditure (current US$),12489502741.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Incidence of HIV, all (per 1,000 uninfected population)",0.09,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Mammal species, threatened",16.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",2.2,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net bilateral aid flows from DAC donors, United States (current US$)",227089996.3,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Trademark applications, nonresident, by count",3555.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Access to electricity (% of population),52.29756546,2018.0
,,,,,,,,,,,,,,,,,Sudan,Households and NPISHs Final consumption expenditure (current LCU),530803866500.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net bilateral aid flows from DAC donors, Denmark (current US$)",3089999.914,2018.0
,,,,,,,,,,,,,,,,,Sudan,Newborns protected against tetanus (%),80.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Population ages 0-14 (% of total population),40.50879187,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 65 and above, total",1496980.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Prevalence of HIV, female (% ages 15-24)",0.1,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Services, value added (annual % growth)",-3.956056234,2018.0
,,,,,,,,,,,,,,,,,Sudan,Sex ratio at birth (male births per female births),1.04,2018.0
,,,,,,,,,,,,,,,,,Sudan,Transport services (% of commercial service exports),27.55385321,2018.0
,,,,,,,,,,,,,,,,,Sudan,"GNI, PPP (constant 2017 international $)",171788160859.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Insurance and financial services (% of service imports, BoP)",6.116126181,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population, male",20880946.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Adjusted net savings, excluding particulate emission damage (current US$)",8489185513.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Adjusted savings: mineral depletion (current US$),45758.88458,2018.0
,,,,,,,,,,,,,,,,,Sudan,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),2.14,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net financial account (BoP, current US$)",-2962228643.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 05-09, male (% of male population)",13.67338434,2018.0
,,,,,,,,,,,,,,,,,Sudan,Rural population,27320645.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Travel services (% of service imports, BoP)",1.125190959,2018.0
,,,,,,,,,,,,,,,,,Sudan,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),2.51,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Mortality rate, adult, female (per 1,000 female adults)",187.141,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net bilateral aid flows from DAC donors, Greece (current US$)",9999.999776,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net capital account (BoP, current US$)",162901138.4,2018.0
,,,,,,,,,,,,,,,,,Sudan,Exports as a capacity to import (constant LCU),1045975141.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,External health expenditure per capita (current US$),4.58741242,2018.0
,,,,,,,,,,,,,,,,,Sudan,GDP per capita (current LCU),31481.7376,2018.0
,,,,,,,,,,,,,,,,,Sudan,GDP per capita growth (annual %),-4.981427129,2018.0
,,,,,,,,,,,,,,,,,Sudan,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),1.005804165,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",1.6,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",119309997.6,2018.0
,,,,,,,,,,,,,,,,,Sudan,Net official development assistance and official aid received (current US$),967489990.2,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 15-64, female (% of female population)",56.26592391,2018.0
,,,,,,,,,,,,,,,,,Sudan,Adjusted savings: energy depletion (% of GNI),0.4652013517,2018.0
,,,,,,,,,,,,,,,,,Sudan,Capture fisheries production (metric tons),41041.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,General government final consumption expenditure (current US$),7130336085.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,GNI (constant LCU),19984121534.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Insurance and financial services (% of commercial service exports),0.1789283509,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",0.5510897282,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Mortality rate, infant, male (per 1,000 live births)",46.6,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net bilateral aid flows from DAC donors, Canada (current US$)",12289999.96,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 65 and above, female (% of female population)",3.828525645,2018.0
,,,,,,,,,,,,,,,,,Sudan,Women's share of population ages 15+ living with HIV (%),48.4,2018.0
,,,,,,,,,,,,,,,,,Sudan,Agricultural methane emissions (thousand metric tons of CO2 equivalent),47430.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,CPIA public sector management and institutions cluster average (1=low to 6=high),2.1,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",4.076122032,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Immunization, HepB3 (% of one-year-old children)",93.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Merchandise exports to economies in the Arab World (% of total merchandise exports),61.11724468,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net bilateral aid flows from DAC donors, Austria (current US$)",250000.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"School enrollment, preprimary, female (% gross)",47.43135071,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Time required to start a business, male (days)",34.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"IBRD loans and IDA credits (DOD, current US$)",1205793000.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Merchandise exports (current US$),3478000000.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Patent applications, residents",349.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"School enrollment, preprimary (% gross)",47.39994049,2018.0
,,,,,,,,,,,,,,,,,Sudan,Urban population growth (annual %),3.18053196,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Air transport, registered carrier departures worldwide",3178.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Employment in industry, male (% of male employment) (modeled ILO estimate)",21.64999962,2018.0
,,,,,,,,,,,,,,,,,Sudan,Gross domestic income (constant LCU),22171629041.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Labor force, female (% of total labor force)",30.28563482,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Mortality rate, infant, female (per 1,000 live births)",37.1,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 35-39, male (% of male population)",5.305482807,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Services, value added (constant 2015 US$)",25670938827.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Cereal production (metric tons),8270000.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Commercial bank branches (per 100,000 adults)",3.37,2018.0
,,,,,,,,,,,,,,,,,Sudan,Export unit value index (2000 = 100),272.4056472,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Foreign direct investment, net (BoP, current US$)",-1135787164.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net official flows from UN agencies, IAEA (current US$)",410472.9891,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Primary income payments (BoP, current US$)",1939455733.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Services, value added (current US$)",15883090381.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Agriculture, forestry, and fishing, value added (% of GDP)",21.99347316,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",33.84000015,2018.0
,,,,,,,,,,,,,,,,,Sudan,Gross capital formation (current LCU),483098884000.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Internally displaced persons, total displaced by conflict and violence (number of people)",2072000.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),3.7634204,2018.0
,,,,,,,,,,,,,,,,,Sudan,"School enrollment, secondary, male (% gross)",45.4088707,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",0.88,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Cost to import, documentary compliance (US$)",420.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Current health expenditure per capita (current US$),59.51420593,2018.0
,,,,,,,,,,,,,,,,,Sudan,Gross capital formation (current US$),11367032565.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Gross national expenditure (current US$),30986871388.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Human capital index (HCI), male, lower bound (scale 0-1)",0.3509788811,2018.0
,,,,,,,,,,,,,,,,,Sudan,Livestock production index (2014-2016 = 100),104.1,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net official flows from UN agencies, UNFPA (current US$)",3473949.909,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net trade in goods (BoP, current US$)",-3580391037.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 20-24, female (% of female population)",9.270863636,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 20-24, male (% of male population)",9.486591268,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 65-69, male (% of male population)",1.392767358,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Services, value added (% of GDP)",51.29476492,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Trademark applications, total",3747.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Adjusted savings: gross savings (% of GNI),44.64113944,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Employers, total (% of total employment) (modeled ILO estimate)",3.160000086,2018.0
,,,,,,,,,,,,,,,,,Sudan,Exports of goods and services (constant 2015 US$),429622920.8,2018.0
,,,,,,,,,,,,,,,,,Sudan,Final consumption expenditure (% of GDP),63.36267037,2018.0
,,,,,,,,,,,,,,,,,Sudan,Gross national expenditure (constant 2015 US$),43123291551.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Human capital index (HCI), female, upper bound (scale 0-1)",0.3981742263,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Net official flows from UN agencies, UNDP (current US$)",1938580.155,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Probability of dying among youth ages 20-24 years (per 1,000)",16.3,2018.0
,,,,,,,,,,,,,,,,,Sudan,Tax payments (number),42.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Total natural resources rents (% of GDP),6.058703443,2018.0
,,,,,,,,,,,,,,,,,Sudan,Battle-related deaths (number of people),243.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Employment in industry, female (% of female employment) (modeled ILO estimate)",4.639999866,2018.0
,,,,,,,,,,,,,,,,,Sudan,Forest rents (% of GDP),2.498012974,2018.0
